LMT1_x,LMT1_y,LMT1_z,RMT1_x,RMT1_y,RMT1_z,LMT5_x,LMT5_y,LMT5_z,RMT5_x,RMT5_y,RMT5_z,LHeel_x,LHeel_y,LHeel_z,RHeel_x,RHeel_y,RHeel_z
-582.55709,-526.8557931,31.02937969,298.1599441,-931.3898621,-38.50108082,-537.5203334,-537.7821683,-80.28537576,274.5073966,-916.8675349,73.21899074,-447.7735284,-358.745592,-30.09019847,80.47133079,-894.2428234,5.00076201
-560.5956414,-524.092286,27.87816079,268.8508282,-927.9752773,-41.65019765,-515.7413886,-532.8804796,-83.68901603,243.9442216,-911.8241335,69.56701675,-426.2782115,-354.548897,-30.5375929,50.69916629,-890.1422029,-1.170620241
-537.7000918,-524.4986896,24.62246284,238.9124989,-924.00621,-44.03273543,-493.1432056,-530.874449,-87.22446593,213.0107604,-906.8770354,66.80738488,-404.4360728,-353.1732736,-30.97480975,20.66076792,-884.2367998,-6.055617312
-513.6828541,-527.6579744,21.64884879,208.3776706,-920.7093585,-45.43818894,-470.0412489,-531.8372613,-90.67003822,182.1467934,-902.5732373,65.15702571,-382.4472816,-354.2632248,-32.09000528,-9.498951099,-877.726432,-8.85849723
-488.7537596,-533.6444813,18.75547909,177.7374074,-918.1290848,-45.2478378,-446.0132509,-535.5552607,-93.96920748,151.581933,-899.6093979,65.3141407,-360.6517299,-357.5030076,-33.6361343,-39.59461097,-872.1908643,-8.951120393
-462.8675815,-542.3587453,16.09744216,147.1782156,-916.5685749,-43.71640258,-421.0449746,-542.2157985,-96.98706522,121.2344673,-898.208561,66.91587987,-339.3442439,-362.7972414,-35.66443166,-69.63134262,-868.3747053,-7.238344507
-436.0423418,-553.7726434,13.62656454,116.6486194,-916.1320929,-41.24298554,-395.1929471,-551.7457831,-99.79504905,90.92720588,-898.2273002,69.52752874,-318.9250508,-370.0156615,-38.29185083,-99.78441202,-866.6916711,-4.264530026
-408.431385,-567.7977019,11.35659654,86.22260386,-916.6435312,-38.16018415,-368.539552,-563.9477559,-102.3581075,60.30326108,-899.6491519,72.70432322,-299.7873262,-379.1079703,-41.26664825,-130.089648,-866.5679754,-1.250886889
-380.0814734,-584.4758631,9.126104822,55.53105836,-918.0050549,-35.56567034,-341.2116891,-578.6899502,-104.8607679,29.16211757,-902.7998436,75.44602722,-282.2839526,-390.2274454,-44.56557274,-160.6388112,-867.1780848,1.091366412
-350.9607507,-603.2105721,6.756538475,24.77781862,-920.3357817,-32.85369089,-312.8823871,-595.3554653,-107.3725231,-2.755205819,-905.9259372,77.96613828,-266.1524732,-403.2320773,-47.95651942,-191.3837095,-868.054868,1.681090751
-321.0468305,-623.6167535,4.532864417,-6.203325399,-921.9929841,-31.80861449,-284.182048,-613.5413086,-109.8191248,-35.07569819,-910.4412827,79.04937305,-251.6879939,-418.1465104,-51.57593995,-222.2816774,-868.4599474,1.563282808
-290.3646922,-644.9851219,2.222760403,-37.19050698,-923.3654626,-31.66442904,-254.7441101,-632.6620242,-112.3066102,-67.41286368,-915.8623549,79.12654512,-238.1093583,-434.9042622,-55.36940436,-252.9822446,-868.3157128,0.969713555
-258.707299,-667.0859879,-0.305795857,-68.55888015,-926.0194185,-31.7337496,-224.1391774,-652.4882513,-114.8886905,-99.91195286,-920.1995882,78.8953248,-224.8773817,-453.6614596,-59.29602944,-283.5327745,-867.1659945,-0.42201917
-226.5781752,-689.6799497,-2.833036886,-100.4618139,-929.1835419,-32.45737207,-192.9244232,-672.784868,-117.3725388,-131.9773886,-923.4515958,78.10080735,-210.9428196,-474.4240716,-62.91465864,-313.9575465,-865.0660142,-1.30047208
-193.265217,-711.8570475,-4.822801179,-132.0223237,-932.1082613,-33.31100114,-160.4006223,-692.8534648,-119.2651094,-163.9429208,-927.8844185,77.2054193,-197.4226331,-496.6466486,-66.79105213,-343.4391137,-861.6765663,-1.567148671
-159.3833482,-734.0322906,-6.47650385,-163.6435253,-935.0995498,-34.44847499,-126.7983338,-712.7451252,-120.595978,-195.3909457,-932.2588502,76.15897934,-182.8191234,-520.5384084,-70.12438032,-372.0785553,-857.0123584,-0.920983617
-124.8345801,-755.9065904,-7.49095551,-195.7423522,-939.3618548,-35.42573646,-92.50743095,-732.2752852,-121.2326028,-226.7657312,-936.2041667,75.37999379,-167.0556586,-545.8831723,-72.96876594,-399.5239954,-850.6643057,0.172368894
-89.80261448,-777.5213098,-8.321435278,-227.2825527,-943.5669358,-36.3401575,-57.12687898,-750.8275958,-121.2682781,-257.5353759,-940.336187,74.67633538,-149.8011204,-572.2386416,-74.95212434,-425.1470597,-843.3007427,1.820590908
-53.95396775,-798.5030244,-8.614019277,-258.6898314,-948.2925056,-37.16921754,-21.15364937,-768.397701,-120.676182,-288.0906391,-944.7344099,74.06601066,-131.0983638,-599.3734838,-76.27192429,-448.5264139,-834.5474595,3.824665717
-17.20874751,-818.7404946,-8.52506071,-289.6438631,-953.2139607,-37.84327089,15.37233546,-784.8543661,-119.5464533,-318.2049595,-949.1609128,73.59358429,-110.6706791,-626.9852877,-76.86237081,-469.2474401,-824.8909402,6.093099257
20.38657054,-838.0970031,-7.973092871,-319.9310663,-958.168237,-38.35322166,52.23514883,-800.1195506,-117.8728835,-347.8067944,-953.5124421,73.23339289,-88.49742265,-654.7790199,-76.67073744,-486.9599006,-814.7695237,8.44896195
59.13189542,-856.01068,-6.800655206,-349.329606,-962.6717598,-38.58051706,89.2953157,-814.2264464,-115.8048148,-376.87192,-957.4875583,73.05494602,-64.46830182,-682.3808659,-75.78986521,-501.5299985,-804.4457716,10.96761676
98.88080793,-872.3024927,-5.178621818,-377.5718924,-966.2460097,-38.55727366,126.4829993,-827.133037,-113.5011339,-405.2571391,-960.5508134,73.04008963,-38.58209089,-709.4790799,-74.25736556,-513.2658284,-794.3855637,13.49962498
139.6138006,-886.3236461,-2.853856299,-404.4870931,-968.1943018,-38.15829816,163.6064069,-838.7040444,-110.9957493,-433.0917863,-962.053631,73.17671535,-11.01871517,-735.6507706,-72.07212711,-522.7501169,-784.6121327,16.20218116
181.1519228,-897.6927534,0.067045813,-429.6945643,-968.219902,-37.17293002,200.6326504,-848.6158629,-108.3269967,-459.740355,-961.6155185,73.7431582,18.04685408,-760.5822276,-69.06761456,-530.9768199,-775.2754492,18.83789299
223.0434226,-906.0508331,3.576654411,-453.2651668,-966.126712,-35.37037893,237.3216953,-856.5041272,-105.4242548,-485.4310352,-958.5219105,74.89435621,48.32623535,-783.8006194,-65.10944038,-538.9040408,-765.8985768,21.52921038
264.8000571,-911.1346166,7.445960559,-475.3381625,-961.5666625,-32.59828613,273.2122948,-862.0519524,-102.385379,-510.1860857,-952.5600353,76.74101348,79.43810106,-804.8237799,-59.89414412,-547.6160441,-756.0483268,23.9011134
305.6313677,-912.8330646,11.64862271,-496.0171123,-954.5897008,-28.8085238,307.9278083,-865.3389347,-99.10054541,-533.6155047,-943.5137103,79.42435192,110.9824565,-823.2456836,-53.56913498,-557.8909089,-745.1699392,25.73746473
344.7688077,-911.5013022,15.96207871,-515.9042252,-945.4432211,-24.06178205,340.6662528,-866.3658269,-95.75046254,-555.979249,-931.5219101,82.94696415,142.1753324,-838.8189397,-46.06003183,-569.740085,-732.8716622,26.719668
381.2701852,-907.7078393,20.30525051,-536.2592933,-934.5829356,-18.83530454,371.1459145,-865.9499157,-92.34903035,-577.7346785,-916.7947738,87.06013159,172.4783814,-851.3487386,-38.08006748,-581.8922646,-718.9262266,26.64871378
414.4896912,-901.7697216,24.74212144,-557.4917,-922.0757758,-13.64588359,399.0281882,-864.8168299,-88.97987079,-598.7444797,-899.4836642,91.41613903,201.1665318,-860.9700292,-30.12019258,-593.4725704,-703.3829968,25.58355567
443.6822604,-894.3362519,29.64738097,-579.4923731,-907.6339636,-9.054584858,424.4040732,-863.9306408,-85.4092237,-618.5118518,-879.674496,95.56960125,227.6078531,-867.6286355,-23.06757598,-604.0623306,-686.2711192,23.43446152
468.293565,-885.6454223,35.11971496,-601.8191894,-891.0199494,-5.587851599,447.0954439,-863.7892529,-81.54603154,-636.3508585,-857.7367545,99.04818107,250.9840771,-871.7905749,-17.47601867,-613.3823424,-667.7421525,20.35917415
488.0396133,-877.0137853,41.01881836,-623.7118024,-871.9660263,-3.424486646,466.956376,-863.7996846,-76.94324563,-651.3917986,-833.9417329,101.6871719,270.7662489,-873.7603553,-13.37718918,-621.0014961,-647.7888041,16.58573821
502.9886477,-868.5380474,47.12874755,-644.8859059,-850.3271226,-3.055613244,483.6624276,-865.5529893,-71.84134063,-663.0517715,-809.1218882,102.7862117,286.6538931,-874.3273301,-10.7237672,-627.1647824,-626.4873847,12.49668545
512.5281794,-862.7805733,53.342405,-663.1095548,-825.8799268,-4.51897223,496.0676288,-866.193455,-66.09314735,-672.7205288,-783.7757278,102.3010397,297.7260151,-873.766645,-9.21105418,-631.4142299,-603.4605363,9.396330917
517.9930767,-858.4972145,58.89102237,-679.9717366,-799.0059969,-7.632373612,504.6779647,-868.1295679,-60.49412,-677.6910168,-758.47215,99.94457985,304.8988079,-873.3098339,-8.783894364,-633.91865,-579.1681265,6.481947862
519.0333102,-856.9589895,63.13878966,-694.6378925,-770.2880364,-11.42656956,508.8621286,-872.9265363,-55.88751329,-679.5863463,-733.55421,96.64640306,307.6958137,-873.3194348,-8.88614949,-634.067098,-554.0331101,4.224444995
517.053755,-858.05546,66.03335539,-704.8040654,-740.2564208,-16.45972099,508.3031242,-876.952359,-52.72314346,-679.8183166,-709.5168539,91.65318762,306.5834973,-873.8945853,-9.318007372,-631.5968779,-528.3891075,4.131734105
511.5467253,-862.288997,66.94429805,-711.5220837,-709.6584595,-21.66145817,503.6315607,-881.7958197,-51.79290896,-678.3728489,-686.2798522,86.08256782,301.5505685,-875.5636236,-9.856335651,-625.8435808,-503.2228976,5.138870382
503.3719327,-869.0588799,66.13710327,-714.6606113,-679.2527045,-26.59689636,494.866643,-887.2609529,-52.74321027,-675.1531382,-663.8972299,80.44543867,293.0142281,-877.9729164,-10.32903447,-616.9511994,-479.3062639,7.258324986
493.0179154,-877.817596,63.26627472,-713.846234,-649.8319859,-30.9453994,482.805796,-893.7219079,-55.81550707,-670.2321357,-642.0874027,75.28279023,281.6860716,-880.7899482,-10.9736376,-605.3814208,-456.8628692,9.67453336
479.893726,-888.6218502,59.45424561,-710.3401846,-621.8598669,-34.41833348,467.4175048,-900.1707428,-59.91163868,-663.7979685,-621.2519733,70.8612245,267.4357209,-883.4848004,-11.36700863,-591.4660464,-436.4906999,12.13407258
465.3032366,-899.5591926,54.05545051,-702.9489423,-596.1983155,-37.20328189,449.984709,-908.0612355,-65.2331074,-654.9995931,-600.9794331,67.3356228,251.7107665,-885.9300296,-12.0788391,-576.1196834,-417.3585977,13.68581351
447.3716543,-912.5233161,49.25539432,-693.5025171,-572.0888274,-39.21738139,430.0885093,-914.9177976,-70.04941991,-644.7366185,-581.9676239,64.59342601,233.4958311,-888.3600123,-12.82916567,-559.066611,-400.076614,15.61832462
427.6541542,-924.0682597,44.52414834,-680.8229898,-550.5394816,-40.78452266,408.8662387,-921.5574492,-74.54749084,-631.998284,-563.848399,62.60852388,213.9627119,-890.6852742,-13.82800718,-541.0467743,-383.7399118,16.69703468
405.3889361,-933.8472071,41.05013127,-665.7944582,-531.1443177,-41.80581766,385.9702712,-926.509958,-77.72803398,-617.3161888,-546.8954166,61.41773354,192.2385374,-893.1677478,-14.54043498,-521.8681094,-368.6001603,17.59755407
380.8481558,-940.6215014,39.32714928,-648.6361734,-514.1182532,-42.10572984,361.3753715,-928.5121419,-78.99984992,-600.7684403,-531.3807714,61.14014004,168.052593,-895.8394055,-14.55142396,-501.5459261,-354.8828334,18.40953168
354.3608925,-943.5247763,39.25249664,-629.641176,-499.6437806,-41.87949579,334.8538083,-928.0280011,-78.74691949,-582.5643171,-517.5927447,61.61924087,141.3660639,-898.2279485,-13.15203686,-480.0108138,-342.9625151,19.15628875
326.4406722,-943.0868888,40.56098595,-609.0441482,-488.0140183,-40.99507466,306.3294497,-924.8139664,-76.90131849,-562.9807632,-505.8030805,62.98299176,112.7278273,-898.7193834,-9.99606552,-457.4766629,-333.1154002,19.78983063
297.5667844,-940.0370859,42.70449147,-587.2484723,-479.3819768,-39.66293146,276.3445091,-920.2783548,-74.32758356,-542.2430377,-496.5171531,64.89067992,83.03120332,-897.3391618,-5.55831879,-434.1027543,-325.7883242,20.45268672
268.1885573,-936.0879757,44.85986486,-564.4525334,-473.8439153,-37.94311596,245.647355,-915.5330968,-71.78592791,-520.3947616,-490.1257436,67.15150095,53.05651574,-893.4384281,-0.73511498,-410.0886431,-321.1562793,21.32610592
238.5625209,-932.1677989,46.44273209,-540.7063288,-471.677912,-36.19068294,214.9600101,-911.4999263,-69.98295578,-497.5212642,-486.8975988,69.40384697,23.25322679,-888.1467592,2.991228941,-385.7452809,-319.3083796,22.42515657
209.2460095,-928.8862536,46.50184296,-516.2092917,-472.5107585,-34.15569375,184.7708495,-908.2208808,-69.74345591,-473.3908672,-487.0633077,71.70504268,-6.070105026,-883.1601238,5.018187032,-361.3084685,-319.8125392,23.74115671
179.7947549,-927.0205268,45.78060426,-491.0307431,-476.0058647,-32.42462066,155.2994877,-907.089332,-70.58096044,-448.6957922,-490.00695,73.69846199,-34.93396124,-878.4617737,4.374357159,-337.2541316,-322.334516,25.88146009
150.7697257,-926.1330156,43.62274473,-465.2610946,-482.3141443,-30.60876833,126.3387368,-906.9614935,-72.88272384,-422.8303282,-495.8692847,75.53364108,-63.44938777,-875.4987923,2.065304531,-313.7763627,-326.5404518,28.08878365
122.051155,-925.970539,40.43541033,-439.0717958,-491.2712125,-28.70086664,97.47687105,-907.6793696,-76.18144669,-396.175481,-504.270474,77.32423472,-91.84978366,-873.9705096,-1.054125934,-291.3367357,-332.1327477,30.506565
93.13646893,-926.5289879,37.69716951,-412.565357,-503.1349065,-26.55259625,68.41336854,-909.7719865,-79.11545446,-368.8394423,-515.2145982,79.24245306,-120.3502146,-873.005851,-3.987899685,-270.3013925,-339.2287298,33.04834684
64.36858866,-927.1985895,35.18709249,-385.7990062,-517.5658931,-23.97605444,38.78572327,-912.183377,-81.68238418,-340.9411267,-528.1985532,81.49996448,-149.028622,-872.5978144,-5.528901096,-250.8645199,-347.6236106,35.74830039
35.32036788,-928.8505759,33.39653524,-358.8138125,-534.710366,-20.86212477,8.45336806,-915.1054594,-83.3123596,-312.7239897,-543.1617575,84.27703409,-177.8738266,-872.1535177,-5.517790225,-233.1916357,-357.6716681,38.60701171
6.186837957,-930.3269778,32.86815773,-331.2653742,-554.0643557,-17.0406107,-22.28182556,-918.1328217,-83.65146647,-283.9344882,-559.6519387,87.74016267,-206.8084664,-871.4210558,-3.706831633,-217.0327315,-369.3017798,41.86176258
-22.9959392,-930.526312,33.33344838,-303.056372,-575.4273828,-13.00470936,-53.43330413,-921.2964511,-82.98718854,-254.5342345,-577.6325108,91.35395645,-236.0925883,-870.7195195,-1.124903517,-202.5329265,-382.7047696,45.3830358
-52.58395601,-931.9166529,34.66194802,-274.1566897,-598.3535865,-8.396578024,-84.60758798,-924.9880321,-81.35760009,-224.5682686,-596.7026443,95.47261774,-265.0823965,-869.0392787,1.881360317,-188.7327853,-398.231313,49.18309854
-82.86675271,-934.0188912,36.6238268,-244.266301,-622.509333,-3.64838401,-115.7143668,-927.840197,-79.2239288,-194.1745789,-616.6537067,99.83068441,-294.1672853,-866.7761781,4.825904501,-175.2538901,-415.9376701,53.16052336
-113.4420415,-935.809984,38.7675771,-213.4976492,-647.4662938,0.975877358,-147.1814558,-931.7101223,-76.90798039,-162.6027672,-637.0885876,103.6943236,-323.0636769,-863.4761712,6.977434133,-162.8163281,-435.4879785,57.12580478
-144.8661249,-938.2567467,41.04638877,-181.4092001,-672.9762022,4.854263932,-178.5290239,-934.5847546,-74.67176446,-130.5465812,-658.0489942,107.0364933,-351.9772321,-859.3467711,8.356638044,-150.0948801,-457.2634032,60.95886048
-177.1358396,-942.5223627,43.15662854,-148.3817352,-698.7262455,8.540468449,-210.5874838,-938.706743,-72.61765692,-97.50570782,-679.0085853,109.8985918,-379.7696922,-853.2460449,9.25708593,-137.4873522,-481.0633787,64.77888489
-208.9640595,-946.2986188,45.08085316,-114.5471713,-724.1242961,11.70227767,-242.2700738,-942.7663382,-70.74435893,-63.74776732,-699.6053672,112.044569,-406.2303865,-846.297763,9.496188865,-123.7299254,-506.4645442,68.26927119
-240.9402784,-950.6232495,46.88780378,-79.39966192,-749.052944,14.08299606,-273.8493083,-947.2776089,-69.05609268,-29.18356137,-719.7970569,113.4451605,-430.8081145,-838.0424408,8.767666356,-108.8267932,-533.4503074,71.61332181
-272.201459,-954.8703658,48.41873107,-43.0086899,-773.0203875,15.94504874,-305.0375953,-951.6675884,-67.54997371,6.000035388,-739.0858027,114.4106804,-452.8619648,-828.8102701,7.819701201,-92.24238199,-561.3722996,74.61337346
-302.3709293,-958.6897972,49.77741185,-5.403990591,-795.7338982,17.08618762,-335.4718467,-956.0343008,-66.13028343,41.95165222,-757.3168523,114.7058914,-472.0917288,-819.1729039,6.156122838,-73.68454684,-589.8656916,77.23115429
-332.0909124,-962.588149,50.87980958,33.35871625,-816.934791,17.36612068,-365.95706,-960.4714753,-64.81648386,78.25061731,-774.5068932,114.5466187,-487.9519405,-808.7515339,3.853670968,-53.27193167,-618.6636536,79.38993277
-360.9007023,-965.907536,51.58703268,73.13515607,-836.3799679,16.91067269,-396.1630951,-964.1387743,-63.71100637,114.9273684,-790.4126031,113.8115791,-500.5463408,-798.1880409,1.06590218,-30.82973434,-647.2757083,80.87969131
-387.8237672,-967.4631952,51.77974998,113.9160167,-853.6840244,15.68186961,-425.2589433,-966.1703589,-62.76822387,152.0946919,-804.6497719,112.5715854,-510.6004627,-788.182225,-2.390996507,-6.406711362,-675.2679661,81.59559674
-413.2434769,-967.3595288,51.54037082,155.4859232,-868.4585307,13.61944116,-453.6403453,-966.1507569,-62.04160735,189.3511096,-816.9890601,110.8539495,-518.9046525,-778.5170152,-6.193404982,19.64028447,-702.3051104,81.44169934
-437.1574814,-965.3560326,50.53696391,197.6678394,-880.5421889,10.71797695,-480.9317002,-963.6770461,-61.83959156,226.6090251,-827.2938836,108.5907878,-526.4258425,-769.0592425,-10.08221402,47.16556327,-728.2340783,80.15100009
-459.5726779,-961.0733309,48.99696064,239.8968684,-889.2681345,7.154745557,-506.3653356,-958.1322495,-62.07762176,263.1917378,-835.065254,106.0133194,-534.7090127,-759.5021968,-13.44471732,75.55906629,-752.5334308,77.64702073
-480.1633919,-954.4595999,47.31132599,282.2141811,-894.3685916,3.090620771,-529.5220364,-949.9253671,-62.60833409,298.9794906,-840.1680721,103.2906116,-544.1570881,-749.3362965,-16.01485694,104.795486,-775.0893886,73.64790137
-500.038374,-945.8088081,45.69542161,323.6297268,-895.699805,-1.101794985,-550.5747926,-939.2317322,-63.56929987,333.140582,-842.8952,100.6928492,-554.9972613,-738.0348137,-17.47097274,134.36097,-795.5182597,68.09537633
-520.1964392,-935.3307558,44.68749947,363.4372174,-893.9670738,-5.001415989,-570.005034,-926.3880642,-64.74073862,365.1886328,-843.7052378,98.52878383,-566.415762,-725.3090209,-18.03592049,163.9388122,-813.4330875,61.11482839
-541.1837272,-923.0460379,44.51828247,400.9098927,-889.5145493,-8.449752983,-588.148802,-911.7109677,-65.9412188,394.8055014,-843.6019165,96.93393479,-577.7041929,-711.1163471,-18.18326674,193.1572016,-828.5072715,53.01890206
-562.7859054,-908.7923291,45.12493413,435.2488767,-882.9121425,-11.43674865,-604.8051125,-895.3423723,-67.07307983,422.0452451,-843.4756913,95.90651395,-588.286176,-695.4318929,-18.16332076,221.5206465,-840.4193546,44.91707837
-584.7772353,-892.3733977,46.2116378,465.7142406,-874.1278813,-14.83468507,-619.8341927,-877.6143902,-68.19959114,447.0282043,-844.6351931,94.84637341,-598.1199064,-678.367297,-18.61610316,248.2239277,-849.5463105,37.63595484
